scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	BGX1	BGX1=0.73	50000	1	0.25	0.25	0.73	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	BGX1	BGX1=0.89	50000	1	0.25	0.25	0.89	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	BGX1	BGX1=1.05	50000	1	0.25	0.25	1.05	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	BGX1	BGX1=1.21	50000	1	0.25	0.25	1.21	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	BGX1	BGX1=1.37	50000	1	0.25	0.25	1.37	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	BXY1	BXY1=0	50000	1	0.25	0.25	0.5	-0.6	0	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	BXY1	BXY1=0.15	50000	1	0.25	0.25	0.5	-0.6	0.15	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	BXY1	BXY1=0.3	50000	1	0.25	0.25	0.5	-0.6	0.3	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	BXY1	BXY1=0.45	50000	1	0.25	0.25	0.5	-0.6	0.45	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	BXY1	BXY1=0.6	50000	1	0.25	0.25	0.5	-0.6	0.6	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	BXY1	BXY1=0.75	50000	1	0.25	0.25	0.5	-0.6	0.75	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	BXY1	BXY1=0.9	50000	1	0.25	0.25	0.5	-0.6	0.9	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	BXY1	BXY1=1.05	50000	1	0.25	0.25	0.5	-0.6	1.05	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	BXY1	BXY1=1.2	50000	1	0.25	0.25	0.5	-0.6	1.2	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	BXY1	BXY1=1.35	50000	1	0.25	0.25	0.5	-0.6	1.35	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	BUX_BUY	BUX=0,BUY=0	50000	1	0.25	0.25	0.5	-0.6	0.7	-1.7	0	0
